nu_inscricao,nota_cn,nota_ch,nota_lc,nota_mt,media_aluno,nota_redacao,escola_do_aluno,escola_da_prova,faixa_etaria,tipo_escola,genero,cor_raca,sigla_estado,Estado,estado_civil,quantidade_total,quantidade_desistentes,quantidade_aplicantes,metrica_celular,metrica_computador,metrica_internet,escola_r_u,renda_mensal,lingua_estrangeira
190002579875,505,508,512,518,510.75,640,,Moreno,Entre 36 e 40 anos,null,M,Branca,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"Até R$ 998,00",Espanhol
190004171642,503,508,512,515,509.5,520,,Fortaleza,Entre 26 e 30 anos,null,F,Amarela,,null,Não,5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190001126757,506,508,512,517,510.75,420,,São Luís,Entre 26 e 30 anos,null,F,Preta,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Não,null,"Até R$ 998,00",Espanhol
190002359314,503,508,512,515,509.5,360,,Teodoro Sampaio,19 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"Até R$ 998,00",Espanhol
190004380972,503,508,512,515,509.5,480,,Rio de Janeiro,20 anos,null,M,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190001999232,,508,512,,255.0,520,,Porto Velho,21 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Não,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190005752760,504,508,512,516,510.0,600,,Belo Horizonte,17 anos,null,F,Não declarado,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 2.994,01 até R$ 3.992,00",Inglês
190003756009,503,508,512,515,509.5,600,,Agrestina,18 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Não,Não,Não,null,Nenhuma renda,Inglês
190002191840,503,508,512,515,509.5,700,,Recife,Entre 31 e 35 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 1.497,01 até R$ 1.996,00",Espanhol
190004623701,505,508,512,518,510.75,840,,Rio de Janeiro,17 anos,null,F,Parda,,null,Solteiro(a),5095171,1160010,3935161,Sim,Sim,Sim,null,"De R$ 4.990,01 até R$ 5.988,00",Inglês
